latitude,longitude,hour_of_day,is_weekend,street_lit,commercial_density,recent_incidents_count,target_risk_score
26.1620359,91.675246,5,0,1,0.41,3,1.94
26.1746279,91.7546171,17,0,1,0.32,4,1.62
26.1895685,91.7884555,2,0,1,0.83,2,4.85
26.1561297,91.6710105,3,0,1,0.75,2,4.5
26.1586101,91.6994416,3,0,1,0.6,5,5.43
26.1583432,91.6617852,11,1,1,0.65,3,0.82
26.189476,91.7902808,10,0,0,0.5,3,3.1
26.1392542,91.7063909,23,1,1,0.41,4,5.29
26.1602855,91.6533361,14,1,1,0.25,3,1.67
26.1808383,91.7720201,6,0,1,0.78,5,2.48
26.1224808,91.6921133,2,0,1,0.75,0,4.98
26.169154,91.6905807,5,0,1,0.45,1,2.04
26.1929456,91.7830913,1,0,1,0.63,0,4.99
26.1531508,91.6490918,20,0,0,0.65,2,2.73
26.1260826,91.6758779,16,0,0,0.82,0,2.31
26.1840975,91.7496863,1,1,1,0.23,4,5.73
26.1980521,91.7899897,16,1,0,0.23,5,3.94
26.1820427,91.7708351,14,0,1,0.36,0,1.63
26.1147855,91.6849477,13,0,1,0.71,4,1.24
26.1696014,91.6852719,11,0,1,0.83,1,1.06
26.1880559,91.7445477,19,0,1,0.77,2,0.72
26.1805509,91.7457693,12,0,0,0.83,5,2.35
26.1689646,91.6848591,19,0,0,0.77,0,2.59
26.145917,91.7256965,2,0,1,0.62,5,4.46
26.1883255,91.7865696,11,0,1,0.47,4,1.32
26.1564796,91.694285,3,1,0,0.44,3,9.75
26.1800885,91.764175,19,1,1,0.5,4,1.06
26.1857991,91.7840731,21,0,1,0.86,3,0.0
26.1863044,91.7520987,21,0,1,0.44,1,0.99
26.1710673,91.754669,22,1,1,0.61,4,5.61
26.1174819,91.7130847,5,1,1,0.4,5,2.37
26.1724976,91.764493,2,0,1,0.46,5,5.45
26.1858412,91.7890727,21,0,0,0.52,1,3.67
26.1560005,91.6623846,21,1,0,0.89,5,2.06
26.1944461,91.7944245,22,0,1,0.25,1,4.81
26.1648748,91.7603107,9,1,1,0.53,1,1.63
26.2060518,91.7967726,6,1,0,0.56,4,4.54
26.1604453,91.6870409,17,0,0,0.69,0,2.42
26.1433617,91.6650608,20,0,1,0.74,4,1.2
26.1504663,91.7157878,17,0,1,0.75,1,0.0
26.1728667,91.7630309,4,0,1,0.53,3,5.39
26.198226,91.7875867,19,0,1,0.64,0,0.22
26.1550712,91.7140074,5,1,0,0.33,0,3.1
26.1843886,91.7770082,0,0,1,0.39,0,4.9
26.1963288,91.781797,17,0,0,0.6,3,2.99
26.1846419,91.8023811,21,0,0,0.55,0,3.44
26.1622163,91.7187461,13,0,1,0.59,1,0.7
26.1411895,91.664026,17,0,1,0.33,2,2.63
26.1661123,91.6835078,8,0,1,0.79,5,1.06
26.1272738,91.7198185,20,0,1,0.59,1,1.41
26.1534148,91.7306484,16,0,1,0.18,4,1.46
26.1809895,91.7640747,15,0,1,0.49,4,1.57
26.1248274,91.6861278,13,1,0,0.29,4,3.58
26.1381849,91.6695144,22,0,1,0.86,1,4.64
26.1847253,91.8018197,1,0,1,0.57,2,5.88
26.1752272,91.7704594,20,0,0,0.13,0,3.03
26.1594348,91.7005858,18,0,0,0.4,5,2.93
26.1548989,91.7293995,0,0,1,0.14,2,4.57
26.1800885,91.764175,8,1,1,0.36,3,1.71
26.1683513,91.7377017,18,0,1,0.31,1,1.07
26.1497295,91.685711,1,0,1,0.33,0,5.07
26.191703,91.7745631,12,0,1,0.87,1,0.83
26.1690152,91.7335792,6,0,1,0.43,5,3.34
26.1474518,91.6848259,13,0,1,0.53,0,2.25
26.1819211,91.7381002,1,0,1,0.15,0,5.27
26.1887075,91.7868432,3,1,0,0.59,3,9.47
26.1873198,91.7591935,12,0,1,0.23,4,1.52
26.1599424,91.7390263,18,0,1,0.67,3,1.53
26.1586549,91.7336541,9,0,0,0.62,3,2.42
26.1599911,91.6915072,7,0,1,0.88,5,2.85
26.1938959,91.8037346,20,0,0,0.12,2,3.37
26.1663394,91.7588462,19,1,0,0.56,0,3.63
26.205628,91.8182083,13,1,0,0.34,1,4.45
26.1622384,91.6952666,11,1,0,0.21,1,4.12
26.1514031,91.729908,15,1,1,0.39,3,1.36
26.1576966,91.7030401,10,0,0,0.62,0,2.44
26.1431853,91.6439219,7,0,1,0.3,4,2.29
26.185196,91.7595978,17,1,0,0.68,2,2.17
26.1812842,91.7525732,14,0,1,0.71,2,0.52
26.1637542,91.6767454,8,0,0,0.68,1,2.62
26.1841664,91.759752,16,0,1,0.73,2,1.24
26.1710673,91.754669,3,0,1,0.84,2,5.24
26.1742353,91.7306588,2,1,0,0.52,5,10.0
26.1867985,91.7600043,18,0,1,0.56,3,0.54
26.150074,91.7000538,15,0,1,0.48,5,1.12
26.1225727,91.7199442,0,0,1,0.28,0,4.68
26.185384,91.7649595,19,1,1,0.39,1,1.31
26.119882,91.6872117,14,0,0,0.23,3,3.11
26.1732902,91.7595085,15,0,0,0.4,4,3.24
26.1632237,91.6907452,6,1,1,0.17,4,2.01
26.1363089,91.6686945,10,0,1,0.88,1,0.0
26.1844592,91.7631762,18,0,1,0.17,4,1.41
26.1592322,91.6921503,21,0,1,0.17,3,1.63
26.1672607,91.6872003,12,0,1,0.67,1,0.79
26.1704119,91.6832761,10,0,1,0.86,3,0.2
26.169649,91.736392,15,1,1,0.38,4,1.28
26.1577279,91.6491806,12,0,0,0.22,0,4.24
26.1815463,91.8000967,9,0,0,0.6,0,2.26
26.1484781,91.6647061,18,0,0,0.27,0,3.2
26.1601374,91.6843468,19,0,0,0.8,2,3.47
26.1551315,91.6610878,6,0,0,0.8,2,4.27
26.138156,91.698426,14,0,1,0.29,2,0.92
26.14776,91.6766864,10,0,1,0.89,2,0.59
26.1813175,91.7593924,19,1,1,0.32,0,1.1
26.1271845,91.7174346,3,0,1,0.76,5,4.0
26.1600428,91.6871624,6,0,0,0.8,5,3.08
26.1818579,91.7815822,22,0,0,0.54,0,8.29
26.1635438,91.7380571,8,1,1,0.67,0,0.87
26.1850012,91.8052263,17,1,0,0.89,3,1.82
26.1286101,91.6852278,23,0,1,0.16,0,5.0
26.1339137,91.6723269,15,0,1,0.5,0,1.06
26.1862796,91.7831404,6,1,1,0.43,1,1.54
26.1533454,91.6664746,6,0,1,0.42,0,3.49
26.1865295,91.7603022,16,1,1,0.83,0,0.97
26.1555122,91.7058509,14,0,1,0.82,2,0.51
26.1680237,91.7662503,6,1,1,0.46,5,2.1
26.1836173,91.7737725,22,0,1,0.55,5,4.14
26.1809187,91.7656061,22,0,1,0.82,1,5.62
26.1484424,91.7272141,11,1,1,0.25,5,2.11
26.1492553,91.6985885,18,1,1,0.82,1,0.42
26.1850084,91.7680686,12,0,1,0.24,5,0.76
26.1672916,91.7290235,9,1,0,0.23,2,5.3
26.1622987,91.6909992,13,0,1,0.78,0,0.7
26.150122,91.6497785,1,0,0,0.17,1,8.8
26.1917385,91.7942985,0,0,0,0.25,0,9.03
26.1717702,91.7362699,16,0,1,0.43,1,0.56
26.127058,91.6884433,3,1,0,0.83,1,9.42
26.1430239,91.6756887,4,1,1,0.7,0,4.97
26.2006094,91.7986491,0,1,1,0.57,2,5.8
26.1882685,91.7860579,2,1,1,0.12,3,5.64
26.1752023,91.7581665,5,0,1,0.15,4,1.35
26.1808833,91.7830756,1,0,0,0.34,1,8.16
26.1853344,91.7754866,23,1,1,0.88,1,5.51
26.1726065,91.7487129,20,0,1,0.74,0,0.65
26.1983857,91.7995557,10,0,1,0.44,4,0.82
26.1492453,91.6904891,16,1,1,0.55,5,0.9
26.1868892,91.7426944,6,0,1,0.43,0,2.58
26.1853517,91.7982009,2,0,1,0.71,2,4.09
26.1465302,91.6670116,14,0,1,0.25,0,1.91
26.1681238,91.6749686,11,0,0,0.82,5,2.18
26.1581725,91.7047643,8,0,1,0.5,3,0.39
26.1870694,91.763474,5,0,0,0.15,5,4.08
26.1298437,91.7136633,9,0,1,0.22,4,1.36
26.1561749,91.7302042,9,1,1,0.82,3,0.23
26.164036,91.6823782,12,0,0,0.85,3,1.84
26.1752256,91.7497823,20,0,1,0.36,0,2.36
26.1778369,91.7546958,12,0,1,0.81,4,0.0
26.1816364,91.7663097,2,0,1,0.55,4,4.65
26.1877853,91.7470189,9,0,1,0.22,1,0.43
26.1467711,91.6897011,18,0,1,0.79,0,0.62
26.1394973,91.7244888,22,0,1,0.51,3,5.2
26.1968895,91.7851819,3,1,1,0.35,3,5.92
26.1501951,91.6960147,11,1,0,0.43,2,3.49
26.1980225,91.7980294,22,1,0,0.88,1,8.16
26.1793957,91.7718603,19,0,1,0.12,3,1.5
26.1422323,91.6656717,16,0,0,0.84,3,2.45
26.1483712,91.7050206,9,0,1,0.45,1,1.18
26.1918419,91.7893007,16,0,1,0.64,4,1.16
26.1763092,91.762788,4,1,1,0.79,5,4.26
26.1291202,91.6869504,1,0,1,0.89,1,4.1
26.1868892,91.7426944,15,0,0,0.62,3,3.34
26.1426026,91.6417248,19,0,1,0.63,0,0.55
26.1541473,91.7171135,3,1,1,0.35,2,6.84
26.1897311,91.7925562,10,0,0,0.12,1,3.85
26.1308552,91.6390814,6,0,1,0.34,5,1.93
26.1964889,91.8133717,23,0,0,0.5,1,8.53
26.1988408,91.7845299,0,0,1,0.88,0,4.48
26.1243483,91.7008349,15,0,1,0.7,1,0.31
26.1363089,91.6686945,23,1,1,0.66,4,6.96
26.1911367,91.7870872,20,0,1,0.77,2,0.0
26.1541812,91.6501272,9,1,1,0.8,2,0.52
26.1755345,91.758821,4,1,1,0.81,4,5.46
26.1474968,91.6454172,8,0,1,0.4,1,1.05
26.1908363,91.7628636,11,0,0,0.21,5,3.59
26.1930297,91.7669936,19,0,1,0.69,4,0.24
26.161216,91.6687494,17,0,1,0.67,5,0.06
26.1847699,91.7717477,13,0,1,0.68,2,0.28
26.1579356,91.7037219,22,0,0,0.35,3,9.38
26.1770168,91.7639825,14,0,1,0.35,1,1.75
26.1876415,91.7600233,15,0,1,0.21,1,1.65
26.1805437,91.7590624,17,0,1,0.83,0,0.49
26.1685778,91.7624256,2,1,1,0.52,3,6.62
26.1452083,91.6557243,2,0,0,0.68,2,9.8
26.1614706,91.6480262,7,0,0,0.88,4,3.59
26.1893348,91.7972548,1,0,0,0.76,2,8.32
26.1883868,91.7541001,13,0,0,0.3,2,4.16
26.1787023,91.7357999,9,0,0,0.15,4,3.97
26.1863128,91.7615303,22,1,1,0.47,1,4.38
26.1824791,91.7772684,16,0,1,0.86,2,0.0
26.184202,91.7888598,21,0,1,0.44,0,0.29
26.1666386,91.6829352,4,1,1,0.67,3,4.52
26.1854873,91.767339,6,0,0,0.16,0,3.28
26.1675907,91.6714078,10,1,1,0.37,4,1.17
26.151306,91.7154497,17,1,0,0.25,0,3.22
26.170919,91.7335328,16,0,1,0.22,5,2.22
26.1966796,91.7945399,11,0,1,0.35,0,1.48
26.1877483,91.7717984,6,1,1,0.39,1,1.13
26.1155805,91.7115544,16,0,1,0.19,3,0.89
26.1606385,91.7324476,12,0,0,0.53,0,3.21
26.1588205,91.702099,19,0,1,0.3,1,1.3
26.1745074,91.7650272,14,0,1,0.26,2,1.23
26.1620174,91.6748653,7,1,1,0.59,4,2.28
26.1599085,91.6584461,8,1,1,0.58,5,0.43
26.1879219,91.7784619,20,1,1,0.46,0,1.82
26.1930983,91.804869,20,0,0,0.25,1,3.33
26.1499269,91.6711592,20,0,1,0.82,3,0.0
26.169945,91.6859561,16,0,0,0.69,0,1.47
26.1632514,91.6896455,0,1,1,0.18,2,5.93
26.1906904,91.7819179,22,1,0,0.64,2,8.98
26.1871674,91.8003259,18,0,1,0.14,1,1.83
26.1845703,91.7495938,8,0,0,0.49,0,3.53
26.1844003,91.7676593,19,0,1,0.33,1,1.53
26.1714351,91.7362931,13,0,1,0.31,1,0.76
26.1617964,91.6910552,9,0,0,0.75,4,2.17
26.1628851,91.7435539,6,1,1,0.37,5,2.21
26.1632583,91.6850124,7,1,0,0.2,5,4.54
26.1397077,91.7177403,19,1,1,0.5,2,0.97
26.1589429,91.6741258,5,0,1,0.12,2,1.28
26.1881608,91.7613549,17,1,1,0.23,2,0.69
26.1752055,91.7692927,3,0,1,0.63,4,4.93
26.1718896,91.767011,19,0,1,0.27,3,2.36
26.1406776,91.7255472,3,0,1,0.59,1,5.24
26.1292818,91.6752166,13,0,0,0.62,4,2.81
26.137996,91.7006537,16,1,1,0.53,0,0.23
26.1277048,91.6869695,6,0,0,0.15,3,3.52
26.122952,91.6857662,1,1,1,0.84,4,5.36
26.1403469,91.6406262,3,0,1,0.85,3,4.37
26.1464792,91.6649427,15,0,0,0.4,5,3.67
26.1179363,91.7124454,11,1,0,0.77,5,2.23
26.1662283,91.7374121,9,1,1,0.36,2,0.56
26.1444647,91.6883509,7,0,1,0.62,3,1.61
26.1366853,91.6965264,8,0,1,0.28,3,2.05
26.1282348,91.6768859,1,1,1,0.18,1,5.46
26.1759048,91.755941,20,1,0,0.68,0,2.35
26.1435566,91.6596635,4,0,1,0.63,5,5.38
26.1441458,91.7063626,2,0,1,0.42,3,4.73
26.1420184,91.6933707,5,0,1,0.5,3,2.44
26.1853502,91.7997654,22,0,0,0.76,2,9.25
26.1611168,91.6880485,17,0,1,0.65,3,0.0
26.1835887,91.7631477,15,1,1,0.72,1,1.03
26.1374694,91.7139905,7,0,0,0.83,3,3.92
26.1413935,91.6385031,14,1,1,0.35,4,0.83
26.1166712,91.6879123,14,0,0,0.19,2,3.93
26.1644398,91.7216555,23,1,1,0.44,3,6.59
26.1872438,91.7753465,11,0,1,0.27,3,1.71
26.1860711,91.7810168,5,0,0,0.31,2,4.74
26.1447821,91.6909224,12,0,0,0.24,4,3.55
26.1234318,91.6808356,5,0,0,0.69,1,4.16
26.1787023,91.7357999,11,0,1,0.32,1,0.9
26.2043182,91.7969302,23,0,1,0.32,5,4.73
26.1894718,91.7573666,4,0,1,0.13,0,5.21
26.1447397,91.6983821,3,0,0,0.3,3,8.51
26.1835887,91.7631477,0,1,0,0.29,4,8.22
26.18863,91.7987785,17,0,1,0.23,4,1.96
26.1803707,91.7543706,14,0,0,0.28,2,3.21
26.1943216,91.7625615,12,0,1,0.36,1,0.14
26.1716162,91.765519,2,1,1,0.84,0,7.39
26.1544531,91.7020587,4,0,1,0.23,3,3.63
26.1870694,91.763474,15,0,1,0.58,0,0.63
26.163657,91.7510319,17,0,1,0.5,0,0.89
26.1159653,91.7085669,20,0,1,0.2,2,0.73
26.1918017,91.7841412,10,1,0,0.84,2,2.89
26.1503184,91.695777,14,0,1,0.69,4,0.75
26.1865029,91.771893,16,0,1,0.58,0,1.22
26.1493226,91.6472787,1,0,0,0.48,1,9.32
26.1862796,91.7831404,2,0,1,0.83,3,5.62
26.141233,91.6423803,9,1,1,0.46,3,1.0
26.1817567,91.7603078,21,1,1,0.9,1,0.2
26.1422681,91.6642762,19,0,1,0.63,1,0.41
26.1631537,91.7414978,14,0,1,0.86,5,1.01
26.1638901,91.679206,16,0,0,0.13,0,3.61
26.1474968,91.6454172,15,0,1,0.79,0,0.0
26.1944739,91.7845306,9,0,1,0.44,4,1.25
26.1687548,91.7457208,12,0,1,0.42,5,0.8
26.1199532,91.7178531,3,0,1,0.88,3,5.42
26.1850457,91.7742256,1,0,0,0.83,1,9.21
26.1909675,91.7654568,3,1,1,0.32,1,6.13
26.1617371,91.7449017,4,0,1,0.53,3,4.23
26.1744412,91.7573326,23,0,1,0.35,3,4.51
26.1410356,91.6572951,10,0,1,0.22,3,2.1
26.1709845,91.7709316,20,0,0,0.79,4,1.53
26.1876085,91.794646,19,0,1,0.3,0,2.39
26.1691777,91.6842605,4,0,1,0.19,0,4.34
26.1221156,91.7193652,4,1,1,0.84,4,4.91
26.1663074,91.7055998,15,1,0,0.56,0,3.02
26.1164482,91.6846739,20,0,1,0.32,4,1.75
26.1686579,91.6810101,2,0,1,0.35,2,5.57
26.1689969,91.6843182,14,0,0,0.16,0,4.02
26.1935647,91.7620485,8,0,1,0.19,5,1.1
26.1824791,91.7772684,16,0,1,0.21,1,2.0
26.1498048,91.7021871,18,0,0,0.14,5,3.9
26.1376681,91.6680714,19,0,1,0.46,2,1.3
26.1749585,91.759084,2,1,1,0.19,4,5.94
26.1279002,91.6898084,23,0,1,0.33,2,4.76
26.1610539,91.6793843,17,0,0,0.17,5,4.37
26.1285875,91.7025453,12,0,0,0.88,3,1.98
26.1728296,91.769534,2,1,0,0.37,2,9.49
26.1468601,91.6635205,12,0,1,0.33,5,2.06
26.1647223,91.7197748,23,0,1,0.13,0,4.51
26.1894147,91.7883469,14,1,0,0.24,5,2.79
26.1832405,91.779913,21,1,1,0.77,1,0.0
26.1459127,91.6817587,7,0,0,0.23,5,5.3
26.1784321,91.7710932,22,0,1,0.74,3,4.67
26.1645117,91.6575901,8,0,1,0.56,0,0.83
26.1650907,91.7153558,20,0,0,0.11,0,4.4
26.1592776,91.6599658,16,1,1,0.73,0,0.79
26.196182,91.7820116,9,1,1,0.4,4,1.19
26.1571588,91.6888169,2,0,1,0.3,5,5.07
26.1559363,91.6951776,17,0,0,0.83,3,2.98
26.1440767,91.6656019,0,0,0,0.23,3,8.4
26.1396198,91.6400683,0,0,0,0.4,2,9.3
26.1728259,91.7688757,8,1,1,0.45,4,1.74
26.1655208,91.6831831,18,1,1,0.43,4,0.62
26.1873972,91.7783493,8,1,1,0.68,4,0.59
26.1737684,91.7685121,0,0,1,0.6,4,5.19
26.1286978,91.7125226,21,0,1,0.33,0,1.63
26.1373612,91.6691854,13,1,1,0.4,2,1.31
26.1978517,91.7915387,3,1,1,0.87,0,5.76
26.1829056,91.7677601,15,0,1,0.28,5,1.46
26.1849699,91.7918005,9,0,1,0.34,0,1.94
26.1582066,91.647218,13,0,0,0.44,4,3.09
26.199769,91.8008133,21,0,0,0.34,4,2.39
26.1743617,91.7379805,9,0,0,0.17,3,4.38
26.1851669,91.7566156,4,0,1,0.47,3,5.27
26.1317069,91.7187596,20,0,0,0.19,5,3.71
26.1496669,91.6957521,13,0,1,0.72,4,1.03
26.1448307,91.6767372,12,1,1,0.1,3,1.68
26.1686021,91.7477866,4,0,1,0.56,5,5.08
26.1441219,91.6416926,8,0,1,0.5,3,0.46
26.1208692,91.6852171,0,0,1,0.32,4,3.93
26.1853291,91.7410969,22,1,0,0.19,5,8.58
26.1562824,91.6635018,5,0,1,0.1,1,2.59
26.1424635,91.6675063,11,1,0,0.36,5,3.45
26.1746197,91.7395549,19,1,1,0.32,5,1.48
26.1147651,91.6870838,23,0,1,0.41,2,5.29
26.1778255,91.7465965,11,0,1,0.69,4,0.04
26.1526591,91.7034099,7,1,1,0.49,2,1.83
26.1873311,91.7436721,21,1,0,0.75,3,2.1
26.1832084,91.7651057,1,0,1,0.38,1,4.97
26.1812224,91.7691502,13,0,1,0.76,0,0.0
26.1499004,91.7291895,12,0,1,0.17,0,1.3
26.1517905,91.6546775,1,0,1,0.61,2,5.18
26.1478116,91.6777479,17,0,1,0.12,2,1.06
26.1906181,91.7793629,3,0,1,0.67,2,4.72
26.1707683,91.768823,9,0,1,0.34,3,0.4
26.1930067,91.7612671,20,1,1,0.24,3,1.76
26.1657149,91.6753084,0,0,1,0.44,0,5.45
26.1654244,91.6892205,14,0,1,0.11,2,1.53
26.1888667,91.803312,21,0,1,0.85,1,0.65
26.1621103,91.6937573,17,0,1,0.89,4,0.0
26.1588444,91.7124365,11,0,1,0.74,2,0.1
26.1639916,91.6827399,18,1,1,0.48,3,1.67
26.1301944,91.6742873,12,1,1,0.45,5,0.75
26.1577279,91.6491806,12,1,1,0.89,0,0.72
26.1815944,91.761732,10,0,0,0.41,5,3.25
26.1836065,91.8024394,11,1,1,0.24,3,0.99
26.165187,91.6511286,18,0,1,0.12,5,2.01
26.1887981,91.779921,15,1,1,0.82,4,0.91
26.1408555,91.6921026,13,0,1,0.72,0,0.3
26.1522366,91.6894073,11,0,0,0.59,1,3.29
26.19012,91.8042122,20,0,1,0.32,0,1.49
26.1752646,91.7686687,4,0,0,0.7,0,8.57
26.183423,91.7465317,5,0,1,0.89,5,2.59
26.1809187,91.7656061,4,0,1,0.83,0,4.38
26.1282348,91.6768859,5,1,1,0.24,0,1.41
26.1881641,91.7528483,4,0,1,0.85,2,5.23
26.2041373,91.7979291,7,0,0,0.33,1,3.68
26.1477143,91.6405473,2,1,1,0.69,2,5.75
26.1421564,91.6420989,5,0,0,0.56,3,3.41
26.1656636,91.7524131,5,0,1,0.63,4,1.53
26.1606517,91.6838252,15,0,0,0.75,2,2.54
26.1596179,91.6823811,5,0,1,0.17,2,2.71
26.1558882,91.7036667,10,0,1,0.48,2,0.64
26.1199532,91.7178531,5,0,1,0.61,0,1.81
26.1440526,91.6687026,3,0,0,0.2,3,8.1
26.1850577,91.7837351,20,0,1,0.53,1,1.29
26.1460917,91.6894381,18,0,0,0.41,2,2.37
26.1931465,91.7805065,2,0,1,0.46,0,4.25
26.155304,91.6763311,2,0,1,0.53,3,4.94
26.1687908,91.7465782,13,0,1,0.54,4,0.29
26.1406005,91.7156911,6,0,1,0.83,2,1.53
26.184739,91.7947979,8,0,1,0.54,1,0.29
26.1342097,91.6704459,5,1,1,0.88,1,1.62
26.1877152,91.770883,11,0,1,0.51,5,1.57
26.173238,91.7407848,5,0,1,0.25,2,3.0
26.1654964,91.7354896,0,1,0,0.63,2,9.33
26.180312,91.7833453,2,0,1,0.48,2,5.22
26.1919966,91.774142,19,0,1,0.37,0,1.2
26.1581565,91.7213562,1,0,0,0.31,4,8.38
26.1590568,91.6702999,16,1,1,0.63,1,1.54
26.1507624,91.6456693,4,1,1,0.55,3,5.17
26.1724102,91.7614476,20,0,1,0.2,2,1.51
26.1850457,91.7742256,9,0,1,0.84,2,0.18
26.2076349,91.8083796,20,1,0,0.81,5,2.85
26.176115,91.7397147,13,1,0,0.86,2,1.53
26.15079,91.7296516,15,0,0,0.84,2,2.22
26.1144879,91.699807,4,0,1,0.2,3,5.42
26.14794,91.6445275,12,0,0,0.77,0,2.12
26.175155,91.7712399,12,0,1,0.44,2,1.54
26.1499004,91.7291895,13,1,1,0.25,0,1.67
26.1935673,91.7895047,7,1,0,0.34,2,3.91
26.1690107,91.6777893,16,0,1,0.35,5,0.72
26.1713301,91.7382968,12,0,1,0.89,4,0.18
26.148546,91.6438014,2,0,1,0.5,5,4.99
26.1563336,91.6492742,6,1,0,0.77,1,3.32
26.183618,91.7459183,1,0,1,0.15,5,5.25
26.1612635,91.6599685,6,0,1,0.25,3,1.6
26.1858713,91.7836225,12,0,1,0.25,1,1.18
26.1552685,91.6711223,21,0,1,0.27,4,1.18
26.1693346,91.7557367,20,1,0,0.59,5,2.63
26.1727027,91.7636993,11,1,1,0.49,3,0.8
26.1879162,91.8015593,20,0,0,0.78,3,3.12
26.1870423,91.7547291,19,0,1,0.55,3,0.34
26.1373944,91.6718531,13,0,1,0.36,4,1.34
26.1849266,91.779317,10,0,0,0.45,2,2.3
26.202809,91.79719,0,0,1,0.32,4,5.78
26.1195624,91.7109699,1,1,1,0.64,4,5.96
26.164352,91.7465319,23,0,1,0.34,2,4.16
26.1408558,91.6567485,1,0,1,0.86,4,5.43
26.1632949,91.6922713,15,0,1,0.42,5,0.0
26.1480621,91.6890404,22,1,0,0.45,3,8.43
26.184202,91.7888598,11,0,0,0.27,0,4.06
26.1603338,91.6929675,11,1,0,0.63,1,1.86
26.1830905,91.7492446,13,1,1,0.12,3,1.99
26.1636146,91.7465001,5,1,1,0.22,5,1.49
26.1369879,91.6416669,19,0,0,0.33,5,3.01
26.1863527,91.7622767,20,1,1,0.12,4,0.96
26.1864646,91.7915591,6,0,1,0.73,3,1.56
26.1805477,91.7476451,16,1,0,0.9,2,2.55
26.1616445,91.6916657,2,0,1,0.53,5,4.24
26.1460366,91.66631,20,1,1,0.58,4,0.74
26.1558858,91.6484642,23,0,1,0.2,3,5.85
26.1871891,91.7998631,17,0,1,0.64,1,0.56
26.1757853,91.7327305,20,0,0,0.78,1,2.5
26.1629459,91.7115541,19,0,1,0.42,1,1.58
26.1737684,91.7685121,4,1,0,0.42,1,9.02
26.1591846,91.7013727,0,0,0,0.4,1,7.47
26.1483588,91.726283,11,1,1,0.44,1,1.22
26.1270124,91.7186523,18,0,1,0.12,4,1.32
26.150878,91.6430193,2,0,1,0.35,3,5.54
26.1477528,91.6749899,4,1,1,0.37,0,5.42
26.1700213,91.7273025,21,0,1,0.14,4,2.44
26.1836792,91.7763059,11,0,0,0.4,0,2.15
26.1223931,91.687031,19,0,1,0.29,5,0.06
26.1844768,91.7799847,2,0,1,0.65,3,4.76
26.1724033,91.7478632,6,1,1,0.11,3,3.18
26.1586865,91.6608594,16,1,0,0.5,0,3.1
26.1630149,91.6821098,21,1,1,0.7,1,1.01
26.1845371,91.766802,6,0,0,0.75,3,4.44
26.1893929,91.8050798,12,0,0,0.52,5,2.85
26.198226,91.7875867,20,0,0,0.85,5,1.84
26.1454491,91.6667928,19,0,0,0.51,3,2.12
26.1856121,91.775579,15,0,1,0.73,0,0.31
26.1208693,91.7152623,14,1,1,0.24,3,1.45
26.1700213,91.7273025,23,1,1,0.35,5,6.86
26.1552685,91.6711223,1,1,0,0.22,4,9.19
26.1687997,91.7643333,17,1,1,0.66,3,0.15
26.1813042,91.745418,19,0,0,0.56,5,2.29
26.1621176,91.6783758,2,0,1,0.71,4,5.05
26.162703,91.7479877,18,0,1,0.16,2,2.5
26.182051,91.8031759,19,0,1,0.33,4,1.55
26.1558761,91.701183,4,0,1,0.43,3,5.25
26.1918017,91.7841412,2,0,1,0.45,3,5.28
26.1532468,91.7178208,19,0,1,0.42,5,0.62
26.161243,91.6948312,3,0,0,0.41,1,8.23
26.1196851,91.7114445,19,1,0,0.14,4,3.8
26.1472305,91.6671324,2,0,1,0.7,0,5.02
26.1285714,91.6817062,2,0,0,0.25,0,9.17
26.1339137,91.6723269,11,0,1,0.86,4,0.97
26.1655273,91.6906073,7,0,1,0.42,0,1.46
26.1620561,91.6863022,7,0,1,0.28,3,3.68
26.1708742,91.7294079,18,0,1,0.2,4,1.21
26.1693558,91.6793319,12,0,1,0.57,2,0.01
26.1932604,91.766194,21,1,1,0.73,0,0.93
26.1546195,91.6919781,19,0,1,0.54,5,1.58
26.1642732,91.7510963,15,0,0,0.73,5,2.43
26.1622439,91.6580373,5,0,1,0.26,5,2.33
26.1841098,91.7497396,11,1,1,0.1,4,2.05
26.1885999,91.7994644,6,0,1,0.72,1,2.1
26.1805704,91.7832233,23,0,1,0.33,1,5.75
26.1904066,91.7630536,16,0,1,0.3,3,0.46
26.1166311,91.6812407,18,1,1,0.44,4,1.85
26.1479305,91.6978454,1,0,1,0.72,1,5.42
26.1796174,91.7801544,8,0,1,0.39,0,1.8
26.1806658,91.7804497,11,0,0,0.3,4,2.91
26.1872425,91.7702287,16,0,1,0.52,3,0.77
26.1562037,91.6689802,10,0,1,0.14,2,1.82
26.164685,91.7419747,20,0,1,0.37,4,1.02
26.1155715,91.7096873,16,0,1,0.81,1,0.38
26.192617,91.7794739,12,0,1,0.61,1,0.0
26.1899606,91.7939531,0,0,1,0.42,2,5.03
26.1905529,91.7976659,4,0,1,0.16,3,5.1
26.1807146,91.7628202,20,1,1,0.74,3,1.02
26.1742771,91.7581859,20,0,1,0.28,5,1.32
26.1406187,91.7181692,15,0,1,0.21,2,1.72
26.1342891,91.6691747,11,1,1,0.74,4,0.49
26.1447653,91.6909769,19,0,0,0.66,4,2.55
26.1496271,91.6832809,23,0,0,0.25,0,8.17
26.127979,91.7144627,10,1,1,0.15,5,1.93
26.1729574,91.7653195,3,0,1,0.15,3,4.48
26.1254451,91.7037732,20,0,1,0.2,5,1.72
